Change	Time (sec)	Delay(uSec)	Angle(deg)	Error(arcsec)	
	1146.528000	5510	16.52967757613343545431	8.70067721411051024638	-0.00154296619474617403
	1147.938560	5510	16.53557077657734138143	8.70375600198929812515	-0.00237344092483192133
	1149.349120	5510	16.54146401995015084295	8.70683478986808600392	-0.00304937160218680128
	1150.759680	5510	16.54735730626959251156	8.70991357774687388268	-0.00357069440360586865
	1152.170240	5509	16.55325063555339446669	8.71299236562566176145	-0.00008682789042327605
	1153.580544	5509	16.55914400781928425693	8.71607115350444964022	0.00355177413897189135
	1154.990848	5510	16.56503742308498884628	8.71914994138323751899	0.00349465788406603726
	1156.401408	5510	16.57093088136823466616	8.72222872926202539776	0.00359240477759874117
	1157.811968	5510	16.57682438268674757209	8.72530751714081327652	0.00384507863263879386
	1159.222528	5511	16.58271792705825289395	8.72838630501960115529	0.00040222564280783013
	1160.633344	5511	16.58861151450047538222	8.73146509289838903406	-0.00288557276522060888
	1162.044160	5510	16.59450514503113930341	8.73454388077717691283	-0.00216773516652290832
	1163.454720	5510	16.60039881866796833074	8.73762266865596479160	-0.00129471537344842785
	1164.865280	5510	16.60629253542868562742	8.74070145653475267036	-0.00026644958260049315
	1166.275840	5510	16.61218629533101380155	8.74378024441354055000	0.00091712600741046610
	1167.686400	5510	16.61808009839267497032	8.74685903229232842877	0.00225607519619054909
	1169.096960	5510	16.62397394463139070619	8.74993782017111630753	0.00375046178141702249
	1170.507520	5511	16.62986783406488204735	8.75301660804990418630	0.00154983194125849800
	1171.918336	5511	16.63576176671086953758	8.75609539592869206507	-0.00049523291276260211
	1173.329152	5511	16.64165574258707317595	8.75917418380747994384	-0.00238466898864928305
	1174.739968	5510	16.64754976171121248103	8.76225297168626782261	-0.00026789487857465377
	1176.150528	5510	16.65344382410100644402	8.76533175956505570137	0.00200463558827237993
	1177.561088	5511	16.65933792977417353051	8.76841054744384358014	0.00058246858079644302
	1178.971904	5511	16.66523207874843175332	8.77148933532263145891	-0.00068381449858748603
	1180.382720	5511	16.67112627104149858402	8.77456812320141933854	-0.00179414986698426536
	1181.793536	5511	16.67702050667109103452	8.77764691108020721731	-0.00274847374314804469
	1183.204352	5511	16.68291478565492557198	8.78072569895899509608	-0.00354672234780094191
	1184.615168	5510	16.68880910801071822298	8.78380448683778297485	-0.00033831428567863577
	1186.025728	5510	16.69470347375618450407	8.78688327471657085362	0.00302629660151212468
	1187.436288	5511	16.70059788290903945995	8.78996206259535873238	0.00269665647036498148
	1188.847104	5511	16.70649233548699764441	8.79304085047414661115	0.00252334671084415968
	1190.257920	5511	16.71238683150777314806	8.79611963835293448992	0.00250643109366799784
	1191.668736	5511	16.71828137098907956885	8.79919842623172236869	0.00264597338779372658
	1193.079552	5511	16.72417595394863005717	8.80227721411051024746	0.00294203736056842073
	1194.490368	5511	16.73007058040413727248	8.80535600198929812622	0.00339468677755568394
	1195.901184	5512	16.73596525037331342843	8.80843478986808600499	0.00015346778515709560
	1197.312256	5512	16.74185996387387028936	8.81151357774687388376	-0.00293103823669304810
	1198.723328	5511	16.74775472092351911481	8.81459236562566176253	-0.00200824990990542119
	1200.134144	5511	16.75364952153997076360	8.81767115350444964129	-0.00092862109295922906
	1201.544960	5511	16.75954436574093560537	8.82074994138323752006	0.00030791197148503752
	1202.955776	5511	16.76543925354412359688	8.82382872926202539883	0.00170141303926854833
	1204.366592	5511	16.77133418496724423172	8.82690751714081327847	0.00325194586456640916
	1205.777408	5512	16.77722916002800651256	8.82998630501960115723	0.00110905658221838620
	1207.188480	5512	16.78312417874411911420	8.83306509289838903600	-0.00087667343896695376
	1208.599552	5512	16.78901924113329018236	8.83614388077717691477	-0.00270518044967292643
	1210.010624	5511	16.79491434721322746897	8.83922266865596479354	-0.00052588308442868382
	1211.421440	5511	16.80080949700163827146	8.84230145653475267230	0.00181076478547241206
	1212.832256	5512	16.80670469051622951256	8.84538024441354055107	0.00045430928738402105
	1214.243328	5512	16.81259992777470762236	8.84845903229232842984	-0.00074466821796961400
	1215.654400	5512	16.81849520879477866489	8.85153782017111630861	-0.00178610398876909679
	1217.065472	5512	16.82439053359414828787	8.85461660804990418738	-0.00266993428468218881
	1218.476544	5512	16.83028590219052169838	8.85769539592869206614	-0.00339609536695885328
	1219.887616	5511	16.83618131460160368372	8.86077418380747994578	-0.00011400588080111526
	1221.298432	5511	16.84207677084509865995	8.86385297168626782455	0.00332588029213228525
	1222.709248	5512	16.84797227093871062678	8.86693175956505570331	0.00307310926865631468
	1224.120320	5512	16.85386781490014315547	8.87001054744384358208	0.00297826239920810935
	1225.531392	5512	16.85976340274709946165	8.87308933532263146085	0.00304140341535350392
	1226.942464	5512	16.86565903449728236196	8.87616812320141933962	0.00326259604723826507
	1228.353536	5512	16.87155471016839421508	8.87924691108020721839	0.00364190402335886796
	1229.764608	5513	16.87745042977813710039	8.88232569895899509715	0.00032887345362561785
	1231.175936	5513	16.88334619334421259594	8.88540448683778297592	-0.00282591431870855108
	1232.587264	5512	16.88924200088432199529	8.88848327471657085469	-0.00197187795143059694
	1233.998336	5512	16.89513785241616616178	8.89156206259535873346	-0.00095947133897987148
	1235.409408	5512	16.90103374795744557019	8.89464085047414661223	0.00021136924033048319
	1236.820480	5512	16.90692968752586035873	8.89771963835293449099	0.00154070750701884383
	1238.231552	5512	16.91282567113911028227	8.90079842623172236976	0.00302860718018911003
	1239.642624	5513	16.91872169881489470188	8.90387721411051024853	0.00082461435997883585
	1241.053952	5513	16.92461777057091265423	8.90695600198929812730	-0.00122068961951121487
	1242.465280	5513	16.93051388642486281000	8.91003478986808600606	-0.00310724104307394321
	1243.876608	5512	16.93641004639444343390	8.91311357774687388570	-0.00098445857938163144
	1245.287680	5512	16.94230625049735249228	8.91619236562566176447	0.00129720386667712840
	1246.698752	5512	16.94820249875128757334	8.91927115350444964324	0.00373781000641263455
	1248.109824	5513	16.95409879117394589924	8.92234994138323752200	0.00248690593226388359
	1249.521152	5513	16.95999512778302438336	8.92542872926202540077	0.00139507297068339929
	1250.932480	5513	16.96589150859621956263	8.92850751714081327954	0.00046237482920767720
	1252.343808	5513	16.97178793363122767911	8.93158630501960115831	-0.00031112478568904269
	1253.755136	5513	16.97768440290574455849	8.93466509289838903708	-0.00092536216904763226
	1255.166464	5513	16.98358091643746575067	8.93774388077717691584	-0.00138027361687617507
	1256.577792	5513	16.98947747424408648981	8.94082266865596479461	-0.00167579542633446332
	1257.989120	5513	16.99537407634330162670	8.94390145653475267425	-0.00181186389596322146
	1259.400448	5513	17.00127072275280572244	8.94698024441354055301	-0.00178841532533747542
	1260.811776	5513	17.00716741349029298598	8.95005903229232843178	-0.00160538601530695779
	1262.223104	5513	17.01306414857345735737	8.95313782017111631055	-0.00126271226769420365
	1263.634432	5513	17.01896092801999240546	8.95621660804990418932	-0.00076033038564118130
	1265.045760	5513	17.02485775184759141630	8.95929539592869206809	-0.00009817667332416052
	1266.457088	5513	17.03075462007394733945	8.96237418380747994685	0.00072381256387297207
	1267.868416	5513	17.03665153271675284340	8.96545297168626782562	0.00170570101957116409
	1269.279744	5513	17.04254848979370029136	8.96853175956505570439	0.00284755238626201778
	1270.691072	5514	17.04844549132248171693	8.97161054744384358316	0.00029891273771119500
	1272.102656	5514	17.05434253732078887962	8.97468933532263146192	-0.00208963661819588962
	1273.514240	5513	17.06023962780631322497	8.97776812320141934069	-0.00046751437466962198
	1274.925568	5513	17.06613676279674592269	8.98084691108020721946	0.00131482553891921047
	1276.336896	5513	17.07203394230977781983	8.98392569895899509823	0.00325744680962793411
	1277.748224	5514	17.07793116636309952577	8.98700448683778297700	0.00150989550608424837
	1279.159808	5514	17.08382843497440132206	8.99008327471657085576	-0.00007724706913211918
	1280.571392	5514	17.08972574816137322828	8.99316206259535873453	-0.00150391723195493018
	1281.982976	5514	17.09562310594170495698	8.99624085047414661417	-0.00277005129941933761
	1283.394560	5513	17.10152050833308599170	8.99931963835293449294	-0.00002506797181929473
	1284.805888	5513	17.10741795535320550897	9.00239842623172237170	0.00288057881432375379
	1286.217216	5514	17.11331544701975241642	9.00547721411051025047	0.00209643512150437917
	1287.628800	5514	17.11921298335041537013	9.00855600198929812924	0.00147308224644872174
	1289.040384	5514	17.12511056436288273824	9.01163478986808600801	0.00101058386728557030
	1290.451968	5514	17.13100819007484265123	9.01471357774687388677	0.00070900366128831837
	1291.863552	5514	17.13690586050398296375	9.01779236562566176554	0.00056840530472401210
	1293.275136	5514	17.14280357566799124942	9.02087115350444964431	0.00058885247287012271
	1294.686720	5514	17.14870133558455491014	9.02394994138323752308	0.00077040884036676809
	1296.098304	5514	17.15459914027136099912	9.02702872926202540185	0.00111313808059613189
	1297.509888	5514	17.16049698974609639957	9.03010751714081328148	0.00161710386634777098
	1298.921472	5514	17.16639488402644767896	9.03318630501960116025	0.00228236986927071520
	1300.333056	5514	17.17229282313010121572	9.03626509289838903902	0.00310899976032073285
	1301.744640	5515	17.17819080707474314711	9.03934388077717691778	0.00024653959201837447
	1303.156480	5515	17.18408883587805933112	9.04242266865596479655	-0.00245442934897369342
	1304.568320	5514	17.18998690955773544879	9.04550145653475267532	-0.00114332577663574844
	1305.979904	5514	17.19588502813145689495	9.04858024441354055409	0.00032939635888593937
	1307.391488	5514	17.20178319161690886838	9.05165903229232843286	0.00196380072430370688
	1308.803072	5514	17.20768140003177633889	9.05473782017111631162	0.00375995098550804057
	1310.214656	5515	17.21357965339374403689	9.05781660804990419039	0.00186739318997098162
	1311.626496	5515	17.21947795172049650372	9.06089539592869206916	0.00013670861959740979
	1313.038336	5515	17.22537629502971801357	9.06397418380747994793	-0.00143203906221569361
	1314.450176	5515	17.23127468333909270357	9.06705297168626782670	-0.00283878619259129339
	1315.862016	5514	17.23717311666630439861	9.07013175956505570546	-0.00023295149217392316
	1317.273600	5514	17.24307159502903680909	9.07321054744384358423	0.00253501108281851784
	1318.685184	5515	17.24897011844497336785	9.07628933532263146300	0.00161464757517296467
	1320.097024	5515	17.25486868693179736377	9.07936812320141934177	0.00085653926230486959
	1321.508864	5515	17.26076730050719183068	9.08244691108020722140	0.00026074980313855891
	1322.920704	5515	17.26666595918883963419	9.08552569895899510017	-0.00017265714402222195
	1324.332544	5515	17.27256466299442344732	9.08860448683778297894	-0.00044361792155021665
	1325.744384	5515	17.27846341194162572974	9.09168327471657085771	-0.00055206887258970183
	1327.156224	5515	17.28436220604812877458	9.09476206259535873647	-0.00049794634088317174
	1328.568064	5515	17.29026104533161465465	9.09784085047414661524	-0.00028118667096701690
	1329.979904	5515	17.29615992980976531962	9.10091963835293449401	0.00009827379218069749
	1331.391744	5515	17.30205885950026244852	9.10399842623172237278	0.00064049870259233129
	1332.803584	5515	17.30795783442078763191	9.10707721411051025154	0.00134555171399274936
	1334.215424	5515	17.31385685458902222791	9.11015600198929813031	0.00221349647928496617
	1335.627264	5515	17.31975592002264741423	9.11323478986808600995	0.00324439665070109795
	1337.039104	5516	17.32565503073934424019	9.11631357774687388872	0.00058779826245735456
	1338.451200	5516	17.33155418675679356431	9.11939236562566176748	-0.00190571741679721557
	1339.863296	5515	17.33745338809267604908	9.12247115350444964625	-0.00038556911910682554
	1341.275136	5515	17.34335263476467227546	9.12554994138323752502	0.00129778918805630723
	1342.686976	5515	17.34925192679046258154	9.12862872926202540379	0.00314442115389966603
	1344.098816	5516	17.35515126418772717878	9.13170751714081328256	0.00130387280963719101
	1345.510912	5516	17.36105064697414613467	9.13478630501960116132	-0.00037327457894456859
	1346.923008	5516	17.36695007516739934321	9.13786509289838904009	-0.00188695736421474042
	1348.335104	5516	17.37284954878516656657	9.14094388077717691886	-0.00323711189902885332
	1349.747200	5515	17.37874906784512740732	9.14402266865596479763	-0.00057315691925524043
	1351.159040	5515	17.38464863236496133272	9.14710145653475267639	0.00225445360361967296
	1352.570880	5516	17.39054824236234765740	9.15018024441354055516	0.00139526569757274293
	1353.982976	5516	17.39644789785496556064	9.15325903229232843393	0.00069986062520375201
	1355.395072	5516	17.40234759886049409686	9.15633782017111631270	0.00016830203111334879
	1356.807168	5516	17.40824734539661218166	9.15941660804990419147	-0.00019934644060099180
	1358.219264	5516	17.41414713748099857109	9.16249539592869207023	-0.00040302114642324003
	1359.631360	5516	17.42004697513133194657	9.16557418380747994900	-0.00044265844308895297
	1361.043456	5516	17.42594685836529081781	9.16865297168626782864	-0.00031819468797663187
	1362.455552	5516	17.43184678720055357827	9.17173175956505570740	-0.00002956623885613530
	1363.867648	5516	17.43774676165479851561	9.17481054744384358617	0.00042329054609454842
	1365.279744	5516	17.44364678174570380820	9.17788933532263146494	0.00104043930833402772
	1366.691840	5516	17.44954684749094748521	9.18096812320141934371	0.00182194368875064754
	1368.103936	5516	17.45544695890820747868	9.18404691108020722248	0.00276786732790848533
	1369.516032	5517	17.46134711601516161482	9.18712569895899510124	0.00002775624840602952
	1370.928384	5517	17.46724731882948761577	9.19020448683778298001	-0.00254780829237876210
	1372.340736	5516	17.47314756736886309091	9.19328327471657085878	-0.00110824503748165236
	1373.752832	5516	17.47904786165096554032	9.19636206259535873755	0.00049599203451059362
	1375.164928	5516	17.48494820169347236868	9.19944085047414661718	0.00226496656227235652
	1376.577024	5517	17.49084858751406089915	9.20251963835293449595	0.00034822456659069950
	1377.989376	5517	17.49674901913040833863	9.20559842623172237472	-0.00140365269701257149
	1379.401728	5517	17.50264949656019180732	9.20867721411051025349	-0.00299060159090855886
	1380.814080	5516	17.50855001982108832305	9.21175600198929813225	-0.00056204086027430903
	1382.226176	5516	17.51445058893077486896	9.21483478986808601102	0.00203157551446962432
	1383.638272	5517	17.52035120390692826860	9.21791357774687388979	0.00093979355232683314
	1385.050624	5517	17.52625186476722531775	9.22099236562566176856	0.00001319450730960232
	1386.462976	5517	17.53215257152934270293	9.22407115350444964733	-0.00074815798449064574
	1387.875328	5517	17.53805332421095705513	9.22714994138323752609	-0.00134420028720612134
	1389.287680	5517	17.54395412282974490992	9.23022872926202540486	-0.00177486876531566559
	1390.700032	5517	17.54985496740338273176	9.23330751714081328363	-0.00204009978354970643
	1392.112384	5517	17.55575585794954696431	9.23638630501960116240	-0.00213982970669457998
	1393.524736	5517	17.56165679448591391588	9.23946509289838904116	-0.00207399490006215933
	1394.937088	5517	17.56755777703015984278	9.24254388077717691993	-0.00184253172910408805
	1396.349440	5517	17.57345880559996099263	9.24562266865596479870	-0.00144537655935587196
	1397.761792	5517	17.57935988021299349160	9.24870145653475267747	-0.00088246575674437424
	1399.174144	5517	17.58526100088693343466	9.25178024441354055710	-0.00015373568734181932
	1400.586496	5517	17.59116216763945685954	9.25485903229232843587	0.00074087728260066215
	1401.998848	5517	17.59706338048823977618	9.25793782017111631464	0.00180143678671453233
	1403.411200	5517	17.60296463945095808527	9.26101660804990419341	0.00302800645823989607
	1404.823552	5518	17.60886594454528771177	9.26409539592869207218	0.00057013231294326125
	1406.236160	5518	17.61476729578890447134	9.26717418380747995094	-0.00172160439867412142
	1407.648768	5518	17.62066869319948419700	9.27025297168626782971	-0.00384714004361255232
	1409.061376	5517	17.62657013679470262117	9.27333175956505570848	-0.00195589337167827579
	1410.473728	5517	17.63247162659223548839	9.27641054744384358725	0.00010168163225786272
	1411.886080	5517	17.63837316260975849637	9.27948933532263146601	0.00232564860069797998
	1413.298432	5518	17.64427474486494728557	9.28256812320141934478	0.00086555354839105487
	1414.711040	5518	17.65017637337547749474	9.28564691108020722442	-0.00042802227481019691
	1416.123648	5518	17.65607804815902474177	9.28872569895899510319	-0.00155501523667760872
	1417.536256	5518	17.66197976923326457173	9.29180448683778298195	-0.00251536170524019155
	1418.948864	5518	17.66788153661587256436	9.29488327471657086072	-0.00330899804842073088
	1420.361472	5517	17.67378335032452423871	9.29796206259535873949	-0.00008534301678023158
	1421.773824	5517	17.67968521037689512768	9.30104085047414661826	0.00330514940403892790
	1423.186176	5518	17.68558711679066071040	9.30411963835293449702	0.00301202522818191801
	1424.598784	5518	17.69148906958349650592	9.30719842623172237579	0.00288586570509332470
	1426.011392	5518	17.69739106877307798470	9.31027721411051025456	0.00292673446646459600
	1427.424000	5518	17.70329311437708059637	9.31335600198929813333	0.00313469514391449933
	1428.836608	5518	17.70919520641317983049	9.31643478986808601210	0.00350981136920157254
	1430.249216	5519	17.71509734489905113497	9.31951357774687389086	0.00020162915638153298
	1431.662080	5519	17.72099952985236998547	9.32259236562566176963	-0.00293927024527993960
	1433.074944	5518	17.72690176129081184551	9.32567115350444964840	-0.00206230558653952875
	1434.487552	5518	17.73280403923205216996	9.32874994138323752717	-0.00101793085331915384
	1435.900160	5518	17.73870636369376643793	9.33182872926202540594	0.00019391758608940563
	1437.312768	5518	17.74460873469363014071	9.33490751714081328470	0.00157330336346705080
	1438.725376	5518	17.75051115224931877479	9.33798630501960116434	0.00312029011060027365
	1440.137984	5519	17.75641361637850782970	9.34106509289838904311	0.00098442384167338034
	1441.550848	5519	17.76231612709887285051	9.34414388077717692187	-0.00098371419376840845
	1442.963712	5519	17.76821868442808937880	9.34722266865596480064	-0.00278406036378764864
	1444.376576	5518	17.77412128838383297003	9.35030145653475267941	-0.00056603341881116547
	1445.789184	5518	17.78002393898377922477	9.35338024441354055818	0.00181991265575347702
	1447.201792	5519	17.78592663624560374358	9.35645903229232843695	0.00052332387449871477
	1448.614656	5519	17.79182938018698217041	9.35953782017111631571	-0.00060521851267800996
	1450.027520	5519	17.79773217082559018561	9.36261660804990419448	-0.00156565087334167022
	1451.440384	5519	17.80363500817910349730	9.36569539592869207325	-0.00235790957493983188
	1452.853248	5519	17.80953789226519783442	9.36877418380747995288	-0.00298193098485297097
	1454.266112	5519	17.81544082310154898489	9.37185297168626783165	-0.00343765147023233997
	1455.678976	5519	17.82134380070583274010	9.37493175956505571042	-0.00372500739822360053
	1457.091840	5519	17.82724682509572499030	9.37801054744384358919	-0.00384393513564814679
	1458.504704	5519	17.83314989628890164484	9.38108933532263146796	-0.00379437104920996574
	1459.917568	5519	17.83905301430303860961	9.38416812320141934672	-0.00357625150565218006
	1461.330432	5519	17.84495617915581193794	9.38724691108020722549	-0.00318951287119237549
	1462.743296	5519	17.85085939086489764671	9.39032569895899510426	-0.00263409151215995414
	1464.156160	5519	17.85676264944797187427	9.39340448683778298303	-0.00190992379446500670
	1465.569024	5519	17.86266595492271073639	9.39648327471657086180	-0.00101694608407912289
	1466.981888	5519	17.86856930730679049457	9.39956206259535874056	0.00004490525352928128
	1468.394752	5519	17.87447270661788740684	9.40264085047414661933	0.00127569385289738062
	1469.807616	5519	17.88037615287367782489	9.40571963835293449810	0.00267548334888102659
	1471.220480	5520	17.88627964609183816289	9.40879842623172237687	0.00039381975901342582
	1472.633600	5520	17.89218318629004490262	9.41187721411051025563	-0.00171871566381130057
	1474.046720	5520	17.89808677348597457796	9.41495600198929813440	-0.00366205928406640285
	1475.459840	5519	17.90399040769730381467	9.41803478986808601317	-0.00158562984833222293
	1476.872704	5519	17.90989408894170931315	9.42111357774687389281	0.00066011866194197484
	1478.285568	5519	17.91579781723686783622	9.42419236562566177157	0.00307524988310479052
	1479.698432	5520	17.92170159260045624559	9.42727115350444965034	0.00180930983428840493
	1481.111552	5520	17.92760541505015146543	9.43034994138323752911	0.00071287976999150417
	1482.524672	5520	17.93350928460363051010	9.43342872926202540788	-0.00021397667253159903
	1483.937792	5520	17.93941320127857049112	9.43650751714081328664	-0.00097119585568555200
	1485.350912	5520	17.94531716509264860325	9.43958630501960116541	-0.00155871414156750703
	1486.764032	5520	17.95122117606354212628	9.44266509289838904418	-0.00197646789196712138
	1488.177152	5520	17.95712523420892841632	9.44574388077717692295	-0.00222439346841687465
	1489.590272	5520	17.96302933954648495957	9.44882266865596480172	-0.00230242723195166358
	1491.003392	5520	17.96893349209388932551	9.45190145653475268048	-0.00221050554331566230
	1492.416512	5520	17.97483769186881917210	9.45498024441354056012	-0.00194856476295114076
	1493.829632	5520	17.98074193888895227003	9.45805903229232843889	-0.00151654125089223912
	1495.242752	5520	17.98664623317196649757	9.46113782017111631766	-0.00091437136675378614
	1496.655872	5520	17.99255057473553982665	9.46421660804990419642	-0.00014199146985988800
	1498.068992	5520	17.99845496359735034717	9.46729539592869207519	0.00080066208092938707
	1499.482112	5520	18.00435939977507628779	9.47037418380747995396	0.00191365292722359963
	1500.895232	5520	18.01026388328639590841	9.47345297168626783273	0.00319704471077767152
	1502.308352	5521	18.01616841414898766843	9.47653175956505571149	0.00080038345645996361
	1503.721728	5521	18.02207299238053011745	9.47961054744384359026	-0.00142574957537725075
	1505.135104	5521	18.02797761799870189699	9.48268933532263146903	-0.00348129074162607156
	1506.548480	5520	18.03388229102118182554	9.48576812320141934780	-0.00151565878096701381
	1507.961600	5520	18.03978701146564879269	9.48884691108020722657	0.00062069233303371263
	1509.374720	5520	18.04569177934978185113	9.49192569895899510533	0.00292782624495439307
	1510.787840	5521	18.05159659469126014718	9.49500448683778298410	0.00155528898216807519
	1512.201216	5521	18.05750145750776299892	9.49808327471657086287	0.00035366180777771519
	1513.614592	5521	18.06340636781696984588	9.50116206259535874164	-0.00067699163221833362
	1515.027968	5521	18.06931132563656022816	9.50424085047414662041	-0.00153660769149745048
	1516.441344	5521	18.07521633098421385590	9.50731963835293450004	-0.00222512272308847962
	1517.854720	5521	18.08112138387761059707	9.51039842623172237881	-0.00274247307947236503
	1519.268096	5521	18.08702648433443040815	9.51347721411051025758	-0.00308859511280578324
	1520.681472	5521	18.09293163237235344855	9.51655600198929813634	-0.00326342517450742267
	1522.094848	5521	18.09883682800905996615	9.51963478986808601511	-0.00326689961570524917
	1523.508224	5521	18.10474207126223041356	9.52271357774687389388	-0.00309895478673892317
	1524.921600	5521	18.11064736214954534917	9.52579236562566177265	-0.00275952703762383757
	1526.334976	5521	18.11655270068868549098	9.52887115350444965142	-0.00224855271776598605
	1527.748352	5521	18.12245808689733175649	9.53194994138323753018	-0.00156596817586691911
	1529.161728	5521	18.12836352079316516207	9.53502872926202540895	-0.00071170976025919324
	1530.575104	5521	18.13426900239386692186	9.53810751714081328859	0.00031428618142907829
	1531.988480	5521	18.14017453171711837835	9.54118630501960116735	0.00151208330201704765
	1533.401856	5521	18.14608010878060108395	9.54426509289838904612	0.00288174525511217251
	1534.815232	5522	18.15198573360199670729	9.54734388077717692489	0.00057281807713344530
	1536.228864	5522	18.15789140619898713383	9.55042266865596480366	-0.00156411695954660022
	1537.642496	5522	18.16379712658925436874	9.55350145653475268243	-0.00352899619972712307
	1539.056128	5521	18.16970289479048063924	9.55658024441354056119	-0.00147123836980560936
	1540.469504	5521	18.17560871082034830611	9.55965903229232843996	0.00075870256914162015
	1541.882880	5521	18.18151457469653991227	9.56273782017111631873	0.00316089027427778386
	1543.296256	5522	18.18742048643673822096	9.56581660804990419750	0.00188487078596899227
	1544.709888	5522	18.19332644605862612727	9.56889539592869207627	0.00078122538021062970
	1546.123520	5522	18.19923245357988673791	9.57197418380747995503	-0.00014998228381020908
	1547.537152	5522	18.20513850901820332440	9.57505297168626783380	-0.00090868854631939330
	1548.950784	5522	18.21104461239125935426	9.57813175956505571257	-0.00149482974682716741
	1550.364416	5522	18.21695076371673849107	9.58121054744384359134	-0.00190834222415610513
	1551.778048	5522	18.22285696301232460308	9.58428933532263147010	-0.00214916231636842885
	1553.191680	5522	18.22876321029570171467	9.58736812320141934887	-0.00221722636098964233
	1554.605312	5522	18.23466950558455406707	9.59044691108020722764	-0.00211247069474017145
	1556.018944	5522	18.24057584889656610620	9.59352569895899510728	-0.00183483165361363564
	1557.432576	5522	18.24648224024942247228	9.59660448683778298604	-0.00138424557291039279
	1558.846208	5522	18.25238867966080798765	9.59968327471657086481	-0.00076064878728226583
	1560.259840	5522	18.25829516714840771059	9.60276206259535874358	0.00003602236950227168
	1561.673472	5522	18.26420170272990689021	9.60584085047414662235	0.00100583156433446281
	1563.087104	5522	18.27010828642299099939	9.60891963835293450111	0.00214884246490503769
	1564.500736	5522	18.27601491824534568446	9.61199842623172237988	0.00346511873955326145
	1565.914368	5523	18.28192159821465684333	9.61507721411051025865	0.00110420643993869853
	1567.328256	5523	18.28782832634861056469	9.61815600198929813742	-0.00108331314645413419
	1568.742144	5523	18.29373510266489317316	9.62123478986808601619	-0.00309737634884837461
	1570.156032	5522	18.29964192718119121023	9.62431357774687389582	-0.00108740187813257755
	1571.569664	5522	18.30554879991519139429	9.62739236562566177459	0.00109615632031595536
	1572.983296	5522	18.31145572088458072998	9.63047115350444965336	0.00345336191970050157
	1574.396928	5523	18.31736269010704641798	9.63354994138323753212	0.00213376097639368576
	1575.810816	5523	18.32326970760027589312	9.63662872926202541089	0.00098793478271608304
	1577.224704	5523	18.32917677338195678802	9.63970751714081328966	0.00001594701415761577
	1578.638592	5523	18.33508388746977701977	9.64278630501960116843	-0.00078213865280221880
	1580.052480	5523	18.34099104988142470672	9.64586509289838904720	-0.00140625854091239043
	1581.466368	5523	18.34689826063458819791	9.64894388077717692596	-0.00185634897213356341
	1582.880256	5523	18.35280551974695609392	9.65202266865596480473	-0.00213234626749273530
	1584.294144	5523	18.35871282723621723994	9.65510145653475268350	-0.00223418674715032677
	1585.708032	5523	18.36462018312006071359	9.65818024441354056227	-0.00216180673043372647
	1587.121920	5523	18.37052758741617582323	9.66125903229232844104	-0.00191514253582051860
	1588.535808	5523	18.37643504014225213916	9.66433782017111631980	-0.00149413048087139310
	1589.949696	5523	18.38234254131597949708	9.66741660804990419857	-0.00089870688216864659
	1591.363584	5523	18.38825009095504792005	9.67049539592869207734	-0.00012880805562926829
	1592.777472	5523	18.39415768907714776592	9.67357418380747995611	0.00081562968402618782
	1594.191360	5523	18.40006533569996959726	9.67665297168626783574	0.00193467002283192828
	1595.605248	5523	18.40597303084120421601	9.67973175956505571451	0.00322837664767196411
	1597.019136	5524	18.41188077451854272770	9.68281054744384359328	0.00084629562896305672
	1598.433280	5524	18.41778856674967648765	9.68588933532263147205	-0.00136099172685181051
	1599.847424	5524	18.42369640755229707497	9.68896812320141935081	-0.00339342173008762640
	1601.261568	5523	18.42960429694409636367	9.69204691108020722958	-0.00140041307243407409
	1602.675456	5523	18.43551223494276650357	9.69512569895899510835	0.00076758032028263804
	1604.089344	5523	18.44142022156599990124	9.69820448683778298712	0.00311062214072742762
	1605.503232	5524	18.44732825683148921651	9.70128327471657086589	0.00177825846490787486
	1606.917376	5524	18.45323634075692739547	9.70436206259535874465	0.00062107060500873399
	1608.331520	5524	18.45914447336000767386	9.70744085047414662429	-0.00036087774334753424
	1609.745664	5524	18.46505265465842354419	9.71051963835293450306	-0.00116752288356007579
	1611.159808	5524	18.47096088466986875919	9.71359842623172238182	-0.00179880111813909644
	1612.573952	5524	18.47686916341203740462	9.71667721411051026059	-0.00225464874836482184
	1613.988096	5524	18.48277749090262379351	9.71975600198929813936	-0.00253500207472358137
	1615.402240	5524	18.48868586715932255463	9.72283478986808601813	-0.00263979739652763248
	1616.816384	5524	18.49459429219982860293	9.72591357774687389690	-0.00256897101210524850
	1618.230528	5524	18.50050276604183712055	9.72899236562566177566	-0.00232245921878953701
	1619.644672	5524	18.50641128870304360186	9.73207115350444965443	-0.00190019831281221433
	1621.058816	5524	18.51231986020114381186	9.73514994138323753320	-0.00130212458940983099
	1622.472960	5524	18.51822848055383383299	9.73822872926202541197	-0.00052817434268959216
	1623.887104	5524	18.52413714977881001832	9.74130751714081329073	0.00042171613423087192
	1625.301248	5524	18.53004586789376903662	9.74438630501960116950	0.00154761054934650396
	1626.715392	5524	18.53595463491640785852	9.74746509289838904827	0.00284957261174804714
	1628.129536	5525	18.54186345086442373915	9.75054388077717692704	0.00047714841400308687
	1629.543936	5525	18.54777231575551426669	9.75362266865596480581	-0.00171908071501502855
	1630.958336	5525	18.55368122960737729300	9.75670145653475268457	-0.00373905106303997089
