Change	Time (sec)	Delay(uSec)	Angle(deg)	Error(arcsec)	
	1410.011136	5521	8.64104250175250163286	-0.00226447693721619447
	1411.424512	5521	8.64694766115796143238	-0.00239838386659356069
	1412.837888	5521	8.65285286680436068960	-0.00236582341391579970
	1414.251264	5521	8.65875811871064365345	-0.00216672737989315818
	1415.664640	5521	8.66466341689575302032	-0.00180102757082670161
	1417.078016	5521	8.67056876137862998950	-0.00126865579839027231
	1418.491392	5521	8.67647415217821428232	-0.00056954387959135368
	1419.904768	5521	8.68237958931344408139	0.00029637636303325106
	1421.318144	5521	8.68828507280325613299	0.00132917310177523137
	1422.731520	5521	8.69419060266658564121	0.00252891450334663954
	1424.144896	5522	8.70009617892236637553	0.00004515111176969699
	1425.558528	5522	8.70600180158953059623	-0.00227153129925273222
	1426.972160	5521	8.71190747068700910294	-0.00057054696128433533
	1428.385536	5521	8.71781318623373124334	0.00129765465377445721
	1429.798912	5521	8.72371894824862486803	0.00333314168616876162
	1431.212288	5522	8.72962475675061641209	0.00168546465350977142
	1432.625920	5522	8.73553061175863082392	0.00020520930317318505
	1434.039552	5522	8.74143651329159162081	-0.00110755624017749320
	1435.453184	5522	8.74734246136842088365	-0.00225276385705026642
	1436.866816	5522	8.75324845600803923273	-0.00323034543321409816
	1438.280448	5521	8.75915449722936586587	-0.00018971524198491028
	1439.693824	5521	8.76506058505131856705	0.00301867720308526690
	1441.107200	5522	8.77096671949281367180	0.00254438238324494158
	1442.520832	5522	8.77687290057276609315	0.00223798600974194128
	1443.934464	5522	8.78277912831008937544	0.00209955617134112290
	1445.348096	5522	8.78868540272369559024	0.00212916095149047473
	1446.761728	5522	8.79459172383249545429	0.00232686842878515433
	1448.175360	5522	8.80049809165539824798	0.00269274667662644864
	1449.588992	5522	8.80640450621131189168	0.00322686376351808732
	1451.002624	5523	8.81231096751914286420	0.00007877013523483347
	1452.416512	5523	8.81821747559779631209	-0.00290094853213614471
	1453.830400	5522	8.82412403046617596289	-0.00186170656761209654
	1455.244032	5522	8.83003063214318417891	-0.00065395354025070114
	1456.657664	5522	8.83593728064772196244	0.00072237859354467351
	1458.071296	5522	8.84184397599868891239	0.00226735787235010419
	1459.484928	5523	8.84775071821498330753	0.00013053471238728591
	1460.898816	5523	8.85365750731550203712	-0.00183750523997740570
	1462.312704	5523	8.85956434331914065815	-0.00363669396072638598
	1463.726592	5522	8.86547122624479335198	-0.00141644581324925807
	1465.140224	5522	8.87137815611135298159	0.00097278959920285124
	1466.553856	5522	8.87728513293771103777	0.00353108028598280900
	1467.967488	5523	8.88319215674275770162	0.00240797663418973522
	1469.381376	5523	8.88909922754538182540	0.00145406426125192752
	1470.795264	5523	8.89500634536447091875	0.00066941116219298442
	1472.209152	5523	8.90091351021891117809	0.00005408532734580747
	1473.623040	5523	8.90682072212758746757	-0.00039184525779835085
	1475.036928	5523	8.91272798110938337113	-0.00066831261232711860
	1476.450816	5523	8.91863528718318110920	-0.00077524876025922605
	1477.864704	5523	8.92454264036786166885	-0.00071258573003574107
	1479.278592	5523	8.93045004068230466841	-0.00048025555501765210
	1480.692480	5523	8.93635748814538849634	-0.00007819027302183011
	1482.106368	5523	8.94226498277599018624	0.00049367807327084158
	1483.520256	5523	8.94817252459298552274	0.00123541743669564300
	1484.934144	5523	8.95408011361524901542	0.00214709576548661030
	1486.348032	5523	8.95998774986165387457	0.00322878100319267354
	1487.761920	5524	8.96589543335107204240	0.00063002347124878620
	1489.176064	5524	8.97180316410237420344	-0.00179859127832933377
	1490.590208	5523	8.97771094213442977412	-0.00020647769805453163
	1492.004096	5523	8.98361876746610691670	0.00155591451987213912
	1493.417984	5523	8.98952664011627249931	0.00348865329618347708
	1494.831872	5524	8.99543456010379221220	0.00174128892979461774
	1496.246016	5524	9.00134252744753043420	0.00016440695004491807
	1497.660160	5524	9.00725054216635033499	-0.00124192473566692609
	1499.074304	5524	9.01315860427911383183	-0.00247763822442605558
	1500.488448	5524	9.01906671380468163111	-0.00354266561770081313
	1501.902592	5523	9.02497487076191318503	-0.00058642140389150975
	1503.316480	5523	9.03088307516966673147	0.00254064468908665075
	1504.730368	5524	9.03679132704679929228	0.00198808292895762586
	1506.144512	5524	9.04269962641216667673	0.00160647881418827130
	1507.558656	5524	9.04860797328462347459	0.00139590022131037244
	1508.972800	5524	9.05451636768302305786	0.00135641502245574026
	1510.386944	5524	9.06042480962621764144	0.00148809108560779824
	1511.801088	5524	9.06633329913305819302	0.00179099627423817907
	1513.215232	5524	9.07224183622239450236	0.00226519844760303810
	1514.629376	5524	9.07815042091307516404	0.00291076546063123696
	1516.043520	5524	9.08405905322394763637	0.00372776516418711201
	1517.457664	5525	9.08996773317385810959	0.00086574778696511490
	1518.872064	5525	9.09587646078165166716	-0.00182470121113895741
	1520.286464	5524	9.10178523606617219908	-0.00049299637457896496
	1521.700608	5524	9.10769405904626242788	0.00101041251289438131
	1523.114752	5524	9.11360292974076390514	0.00268559328086117068
	1524.528896	5525	9.11951184816851702017	0.00068209613715091912
	1525.943296	5525	9.12542081434836103299	-0.00114949347931732844
	1527.357696	5525	9.13132982829913404134	-0.00280910775140305450
	1528.772096	5524	9.13723889003967296683	-0.00044616124862375967
	1530.186240	5524	9.14314799958881364861	0.00208889622047456383
	1531.600384	5525	9.14905715696539072017	0.00094561484301863004
	1533.014784	5525	9.15496636218823772388	-0.00002541996268586494
	1534.429184	5525	9.16087561527618707453	-0.00082414039994402786
	1535.843584	5525	9.16678491624807003854	-0.00145047867619258056
	1537.257984	5525	9.17269426512271677208	-0.00190436700287127111
	1538.672384	5525	9.17860366191895632633	-0.00218573759538932891
	1540.086784	5525	9.18451310665561661793	-0.00229452267326523516
	1541.501184	5525	9.19042259935152446720	-0.00223065445991986257
	1542.915584	5525	9.19633214002550558597	-0.00199406518281065501
	1544.329984	5525	9.20224172869638460011	-0.00158468707328067539
	1545.744384	5525	9.20815136538298500968	-0.00100245236672633024
	1547.158784	5525	9.21406105010412926522	-0.00024729330231782876
	1548.573184	5525	9.21997078287863868276	0.00068085787665977723
	1549.987584	5525	9.22588056372533352363	0.00178206892316999651
	1551.401984	5525	9.23179039266303297362	0.00305640758627394636
	1552.816384	5526	9.23770026971055512564	0.00065342399353375758
	1554.231040	5526	9.24361019488671700750	-0.00157629649617527733
	1555.645696	5526	9.24952016821033459401	-0.00363268614535385431
	1557.060352	5525	9.25543018970022277406	-0.00166515960281964750
	1558.474752	5525	9.26134025937519539742	0.00047583324370976619
	1559.889152	5525	9.26725037725406523316	0.00279036012019424086
	1561.303552	5526	9.27316054335564403724	0.00142797113140772997
	1562.718208	5526	9.27907075769874247796	0.00023925161330875987
	1564.132864	5526	9.28498102030217023137	-0.00077573071926295390
	1565.547520	5526	9.29089133118473588062	-0.00161690815541481383
	1566.962176	5526	9.29680169036524701662	-0.00228421298781557400
	1568.376832	5526	9.30271209786251016514	-0.00277757751295810853
	1569.791488	5526	9.30862255369533087533	-0.00309693403089105226
	1571.206144	5526	9.31453305788251361211	-0.00324221484552629582
	1572.620800	5526	9.32044361044286187416	-0.00321335226426440076
	1574.035456	5526	9.32635421139517811762	-0.00301027859827414047
	1575.450112	5526	9.33226486075826380459	-0.00263292616228563991
	1576.864768	5526	9.33817555855091936505	-0.00208122727475250935
	1578.279424	5526	9.34408630479194426445	-0.00135511425760025750
	1579.694080	5526	9.34999709950013694303	-0.00045451943644433349
	1581.108736	5526	9.35590794269429486263	0.00062062485958318855
	1582.523392	5526	9.36181883439321447203	0.00187038629768824822
	1583.938048	5526	9.36772977461569126591	0.00329483254166638562
	1585.352704	5527	9.37364076338051973626	0.00104351363410487698
	1586.767616	5527	9.37955180070649339845	-0.00103298515076598145
