Change	Time (sec)	Delay(uSec)	Angle(deg)	C length(cm)	Error(arcsec)	
	789.843456	5518	15.64941558517115608156	8.23420000000000002448	0.00010939125404901189
	791.256064	5518	15.65531753673082400891	8.23727878787878790325	-0.00002120767336457152
	792.668672	5518	15.66121952486572799224	8.24035757575757578201	-0.00002013575097515248
	794.081280	5518	15.66712154959815755245	8.24343636363636366078	0.00011268726348847823
	795.493888	5518	15.67302361095039444673	8.24651515151515153955	0.00037734158434902679
	796.906496	5518	15.67892570894471285410	8.24959393939393941832	0.00077390739866277621
	798.319104	5518	15.68482784360337931300	8.25267272727272729708	0.00130246486596240866
	799.731712	5518	15.69073001494865273516	8.25575151515151517585	0.00196309411832968610
	801.144320	5518	15.69663222300278444289	8.25883030303030305462	0.00275587526052403918
	802.556928	5518	15.70253446778801820032	8.26190909090909093339	0.00368088837009997433
	803.969536	5519	15.70843674932659017086	8.26498787878787881216	0.00088769587967629923
	805.382400	5519	15.71433906764072898059	8.26806666666666669092	-0.00177310457012873103
	806.795264	5518	15.72024142275265575028	8.27114545454545456969	-0.00045091536571169770
	808.207872	5518	15.72614381468458405466	8.27422424242424244933	0.00100382584423333863
	809.620480	5518	15.73204624345871999701	8.27730303030303032810	0.00259119900167234744
	811.033088	5519	15.73794870909726218138	8.28038181818181820686	0.00046076640401577513
	812.445952	5519	15.74385121162240174821	8.28346060606060608563	-0.00153687444305812519
	813.858816	5519	15.74975375105632240894	8.28653939393939396440	-0.00340164367820299076
	815.271680	5518	15.75565632742120041748	8.28961818181818184317	-0.00128294384932297565
	816.684288	5518	15.76155894073920463606	8.29269696969696972193	0.00096878723391141454
	818.096896	5518	15.76746159103249651269	8.29577575757575760070	0.00335362935271333703
	819.509504	5519	15.77336427832323010201	8.29885454545454547947	0.00202114464411501082
	820.922368	5519	15.77926700263355210257	8.30193333333333335824	0.00082193045379663727
	822.335232	5519	15.78516976398560187327	8.30501212121212123701	-0.00024393351655243264
	823.748096	5519	15.79107256240151140134	8.30809090909090911577	-0.00117636759176569224
	825.160960	5519	15.79697539790340542372	8.31116969696969699541	-0.00197529212280812179
	826.573824	5519	15.80287827051340127180	8.31424848484848487418	-0.00264062748727377139
	827.986688	5519	15.80878118025360909524	8.31732727272727275294	-0.00317229408862540961
	829.399552	5519	15.81468412714613168413	8.32040606060606063171	-0.00357021235682628602
	830.812416	5519	15.82058711121306464938	8.32348484848484851048	-0.00383430274767482377
	832.225280	5518	15.82649013247649629876	8.32656363636363638925	-0.00011396812568883501
	833.637888	5518	15.83239319095850774263	8.32964242424242426802	0.00374035338355755053
	835.050496	5519	15.83829628668117289313	8.33272121212121214678	0.00387822362857675808
	836.463360	5520	15.84419941966655845725	8.33580000000000002555	0.00029972204952522707
	837.876480	5520	15.85010258993672394197	8.33887878787878790432	-0.00314455432181336129
	839.289600	5519	15.85600579751372175581	8.34195757575757578309	-0.00260400847920536763
	840.702464	5519	15.86190904241959708388	8.34503636363636366186	-0.00192907867754615078
	842.115328	5519	15.86781232467638804232	8.34811515151515154062	-0.00111968557961183581
	843.528192	5519	15.87371564430612561145	8.35119393939393941939	-0.00017574987388513247
	844.941056	5519	15.87961900133083364972	8.35427272727272729816	0.00090280772553411782
	846.353920	5519	15.88552239577252898819	8.35735151515151517779	0.00211606647923084623
	847.766784	5519	15.89142582765322132647	8.36043030303030305656	0.00346410562213371657
	849.179648	5520	15.89732929699491334984	8.36350909090909093533	0.00109648674632666011
	850.592768	5520	15.90323280381960070057	8.36658787878787881410	-0.00113619334629551923
	852.005888	5520	15.90913634814927199879	8.36966666666666669287	-0.00323385549670511333
	853.419008	5519	15.91503993000590881646	8.37274545454545457163	-0.00134590295368249964
	854.831872	5519	15.92094354941148583431	8.37582424242424245040	0.00067722577405938139
	856.244736	5519	15.92684720638797065805	8.37890303030303032917	0.00283560976991005064
	857.657600	5520	15.93275090095732396834	8.38198181818181820794	0.00127881047473856392
	859.070720	5520	15.93865463314149950261	8.38506060606060608670	-0.00014257546042292867
	860.483840	5520	15.94455840296244409238	8.38813939393939396547	-0.00142846902698447064
	861.896960	5520	15.95046221044209759036	8.39121818181818184424	-0.00257879124147565429
	863.310080	5520	15.95636605560239300924	8.39429696969696972388	-0.00359346314505921940
	864.723200	5519	15.96226993846525644277	8.39737575757575760264	-0.00062188818621959011
	866.136064	5519	15.96817385905260714037	8.40045454545454548141	0.00248549492677719856
	867.548928	5520	15.97407781738635747931	8.40353333333333336018	0.00187824746091455684
	868.962048	5520	15.97998181348841297781	8.40661212121212123895	0.00140696589361853020
	870.375168	5520	15.98588584738067237042	8.40969090909090911772	0.00107172906034819008
	871.788288	5520	15.99178991908502756644	8.41276969696969699648	0.00087261577196859614
	873.201408	5520	15.99769402862336365942	8.41584848484848487525	0.00080970481481229523
	874.614528	5520	16.00359817601755898879	8.41892727272727275402	0.00088307495091413582
	876.027648	5520	16.00950236128948510686	8.42200606060606063279	0.00109280491785472504
	877.440768	5520	16.01540658446100682394	8.42508484848484851155	0.00143897342895051653
	878.853888	5520	16.02131084555398223002	8.42816363636363639032	0.00192165917332649111
	880.267008	5520	16.02721514459026266354	8.43124242424242426909	0.00254094081580434035
	881.680128	5520	16.03311948159169278601	8.43432121212121214786	0.00329689699715405347
	883.093248	5521	16.03902385658011053686	8.43740000000000002663	0.00033908871640786922
	884.506624	5521	16.04492826957734720635	8.44047878787878790539	-0.00248188781623812278
	885.920000	5520	16.05083272060522741123	8.44355757575757578503	-0.00131543641458362712
	887.333120	5520	16.05673720968556908960	8.44663636363636366380	-0.00001199615162851414
	888.746240	5520	16.06264173684018359972	8.44971515151515154256	0.00142851149352445999
	890.159360	5520	16.06854630209087564201	8.45279393939393942133	0.00300616501779351736
	891.572480	5521	16.07445090545944334573	8.45587272727272730010	0.00087052527686789416
	892.985856	5521	16.08035554696767819444	8.45895151515151517887	-0.00112781166232664197
	894.399232	5521	16.08626022663736515259	8.46203030303030305764	-0.00298876737393676639
	895.812608	5520	16.09216494449028258401	8.46510909090909093640	-0.00086174583826235765
	897.225728	5520	16.09806970054820235080	8.46818787878787881517	0.00140281370581153000
	898.638848	5520	16.10397449483288970055	8.47126666666666669394	0.00380498961317954930
	900.051968	5521	16.10987932736610346064	8.47434545454545457271	0.00249434259807203975
	901.465344	5521	16.11578419816959588558	8.47742424242424245148	0.00132146858614036934
	902.878720	5521	16.12168910726511276976	8.48050303030303033111	0.00028644586227654891
	904.292096	5521	16.12759405467439342494	8.48358181818181820988	-0.00061064731202498727
	905.705472	5521	16.13349904041917067324	8.48666060606060608865	-0.00136973269857792841
	907.118848	5521	16.13940406452117093915	8.48973939393939396741	-0.00199073208228045445
	908.532224	5521	16.14530912700211418530	8.49281818181818184618	-0.00247356727123823408
	909.945600	5521	16.15121422788371394197	8.49589696969696972495	-0.00281816009677560635
	911.358976	5521	16.15711936718767737647	8.49897575757575760372	-0.00302443241305540502
	912.772352	5521	16.16302454493570521163	8.50205454545454548249	-0.00309230609750945158
	914.185728	5521	16.16892976114949184892	8.50513333333333336125	-0.00302170305026270095
	915.599104	5521	16.17483501585072526267	8.50821212121212124002	-0.00281254519463082432
	917.012480	5521	16.18074030906108714579	8.51129090909090911879	-0.00246475447649962830
	918.425856	5521	16.18664564080225279873	8.51436969696969699756	-0.00197825286480586528
	919.839232	5521	16.19255101109589122486	8.51744848484848487633	-0.00135296235111792209
	921.252608	5521	16.19845641996366511321	8.52052727272727275509	-0.00058880494978118123
	922.665984	5521	16.20436186742723088869	8.52360606060606063386	0.00031429730236711086
	924.079360	5521	16.21026735350823863233	8.52668484848484851263	0.00135642234558412320
	925.492736	5521	16.21617287822833222179	8.52976363636363639226	0.00253764809785879365
	926.906112	5522	16.22207844160914925330	8.53284242424242427103	0.00000753483695183069
	928.319744	5522	16.22798404367232106421	8.53592121212121214980	-0.00238332194675300269
	929.733376	5521	16.23388968443947281105	8.53900000000000002857	-0.00078432678511222057
	931.146752	5521	16.23979536393222341747	8.54207878787878790734	0.00095408053241088058
	932.560128	5521	16.24570108217218560205	8.54515757575757578610	0.00283197781163105068
	933.973504	5522	16.25160683918096588517	8.54823636363636366487	0.00099892521842553284
	935.387136	5522	16.25751263498016466885	8.55131515151515154364	-0.00069448186817424747
	936.800768	5522	16.26341846959137612399	8.55439393939393942241	-0.00224816570914705225
	938.214400	5522	16.26932434303618834302	8.55747272727272730117	-0.00366204858738206228
	939.628032	5521	16.27523025533618324968	8.56055151515151517994	-0.00108553519037300472
	941.041408	5521	16.28113620651293668058	8.56363030303030305958	0.00163093453732751110
	942.454784	5522	16.28704219658801831926	8.56670909090909093835	0.00063692062901046101
	943.868416	5522	16.29294822558299181067	8.56978787878787881711	-0.00021698166864418240
	945.282048	5522	16.29885429351941469878	8.57286666666666669588	-0.00093069474846346032
	946.695680	5522	16.30476040041883845771	8.57594545454545457465	-0.00150414102515128782
	948.109312	5522	16.31066654630280851612	8.57902424242424245342	-0.00193724293515986499
	949.522944	5522	16.31657273119286427100	8.58210303030303033218	-0.00222992293666172287
	950.936576	5522	16.32247895511053910160	8.58518181818181821095	-0.00238210350948263361
	952.350208	5522	16.32838521807736036941	8.58826060606060608972	-0.00239370715514074624
	953.763840	5522	16.33429152011484942683	8.59133939393939396849	-0.00226465639675713351
	955.177472	5522	16.34019786124452165016	8.59441818181818184726	-0.00199487377897192966
	956.591104	5522	16.34610424148788646904	8.59749696969696972602	-0.00158428186784369563
	958.004736	5522	16.35201066086644729712	8.60057575757575760479	-0.00103280325107864271
	959.418368	5522	16.35791711940170164823	8.60365454545454548356	-0.00034036053763368431
	960.832000	5522	16.36382361711514112773	8.60673333333333336233	0.00049312364227797314
	962.245632	5522	16.36973015402825133366	8.60981212121212124110	0.00146772663679547294
	963.659264	5522	16.37563673016251204403	8.61289090909090911986	0.00258352577313152368
	965.072896	5522	16.38154334553939711280	8.61596969696969699950	0.00384059835716426952
	966.486528	5523	16.38745000018037450279	8.61904848484848487827	0.00138850405598046568
	967.900416	5523	16.39335669410690631866	8.62212727272727275703	-0.00092216224926764688
	969.314304	5523	16.39926342734044883466	8.62520606060606063580	-0.00309132331598999252
	970.728192	5522	16.40517019990245243914	8.62828484848484851457	-0.00126838430523942121
	972.141824	5522	16.41107701181436170218	8.63136363636363639334	0.00069621436588986395
	973.555456	5522	16.41698386309761542416	8.63444242424242427211	0.00280254987706886408
	974.969088	5523	16.42289075377364654211	8.63752121212121215087	0.00120018176931137097
	976.382976	5523	16.42879768386388223550	8.64060000000000002964	-0.00026029520197907029
	977.796864	5523	16.43470465338974390544	8.64367878787878790841	-0.00157880391974862889
	979.210752	5523	16.44061166237264717295	8.64675757575757578804	-0.00275526728777486478
	980.624640	5523	16.44651871083400192751	8.64983636363636366681	-0.00378960823044309590
	982.038528	5522	16.45242579879521229932	8.65291515151515154558	-0.00083123207532311863
	983.452160	5522	16.45833292627767670963	8.65599393939393942435	0.00226942059433172989
	984.865792	5523	16.46424009330278783250	8.65907272727272730312	0.00166190917459326472
	986.279680	5523	16.47014729989193270072	8.66215151515151518188	0.00119682827633118392
	987.693568	5523	16.47605454606649261033	8.66523030303030306065	0.00087425487222201426
	989.107456	5523	16.48196183184784316920	8.66830909090909093942	0.00069426591444634083
	990.521344	5523	16.48786915725735436472	8.67138787878787881819	0.00065693833496834804
	991.935232	5523	16.49377652231639050477	8.67446666666666669696	0.00076234904528982361
	993.349120	5523	16.49968392704631027501	8.67754545454545457572	0.00101057493666820043
	994.763008	5523	16.50559137146846671110	8.68062424242424245449	0.00140169288005505761
	996.176896	5523	16.51149885560420726462	8.68370303030303033326	0.00193577972626384505
	997.590784	5523	16.51740637947487375277	8.68678181818181821203	0.00261291230583570373
	999.004672	5523	16.52331394310180242256	8.68986060606060609079	0.00343316742926309853
	1000.418560	5524	16.52922154650632396121	8.69293939393939396956	0.00054610426944913141
	1001.832704	5524	16.53512918970976344757	8.69601818181818184833	-0.00219768278575426053
	1003.246848	5523	16.54103687273344043020	8.69909696969696972797	-0.00094759936839845502
	1004.660736	5523	16.54694459559866892215	8.70217575757575760673	0.00044591363438543788
	1006.074624	5523	16.55285235832675740791	8.70525454545454548550	0.00198293293314840659
	1007.488512	5523	16.55876016093900884342	8.70833333333333336427	0.00366353521853253390
	1008.902400	5524	16.56466800345672070113	8.71141212121212124304	0.00163727954387008058
	1010.316544	5524	16.57057588590118494751	8.71449090909090912180	-0.00024523982219445419
	1011.730688	5524	16.57648380829368805339	8.71756969696969700057	-0.00198394624837111977
	1013.144832	5524	16.58239177065551106863	8.72064848484848487934	-0.00357876312286515059
	1014.558976	5523	16.58829977300792952837	8.72372727272727275811	-0.00117909623619968260
	1015.972864	5523	16.59420781537221357450	8.72680606060606063688	0.00136461336658708864
	1017.386752	5524	16.60011589776962789324	8.72988484848484851564	0.00020192462078287628
	1018.800896	5524	16.60602402022143176535	8.73296363636363639528	-0.00081656832263219246
	1020.215040	5524	16.61193218274887905238	8.73604242424242427405	-0.00169078894974740715
	1021.629184	5524	16.61784038537321822777	8.73912121212121215282	-0.00242066076606897095
	1023.043328	5524	16.62374862811569235267	8.74220000000000003158	-0.00300610729657590885
	1024.457472	5524	16.62965691099753915393	8.74527878787878791035	-0.00344705208544052665
	1025.871616	5524	16.63556523403999100677	8.74835757575757578912	-0.00374341869612345496
	1027.285760	5523	16.64147359726427489492	8.75143636363636366789	-0.00004461309391123385
	1028.699648	5523	16.64738200069161249209	8.75451515151515154665	0.00379892350165171467
	1030.113536	5524	16.65329044434322014294	8.75759393939393942542	0.00393674985184446017
	1031.527680	5525	16.65919892824030890295	8.76067272727272730419	0.00036894231646120271
	1032.942080	5525	16.66510745240408447251	8.76375151515151518296	-0.00305390514640676910
	1034.356480	5524	16.67101601685574733050	8.76683030303030306173	-0.00248119859747009019
	1035.770624	5524	16.67692462161649259722	8.76990909090909094049	-0.00176337935185941119
	1037.184768	5524	16.68283326670751023219	8.77298787878787881926	-0.00090037112572062349
	1038.598912	5524	16.68874195214998482420	8.77606666666666669803	0.00010790234545614859
	1040.013056	5524	16.69465067796509583770	8.77914545454545457680	0.00126151730775344201
	1041.427200	5524	16.70055944417401739936	8.78222424242424245557	0.00256054998802137717
	1042.841344	5525	16.70646825079791849243	8.78530303030303033520	0.00015455897703582341
	1044.255744	5525	16.71237709785796284739	8.78838181818181821397	-0.00210586191819821723
	1045.670144	5524	16.71828598537530903047	8.79146060606060609274	-0.00037011890929316929
	1047.084288	5524	16.72419491337111040023	8.79453939393939397150	0.00151134653828879053
	1048.498432	5524	16.73010388186651515793	8.79761818181818185027	0.00353861055806465399
	1049.912576	5525	16.73601289088266633361	8.80069696969696972904	0.00186123164737652704
	1051.326976	5525	16.74192194044070181383	8.80377575757575760781	0.00032980352018700563
	1052.741376	5525	16.74783103056175432612	8.80685454545454548658	-0.00105559774568824596
	1054.155776	5525	16.75374016126695152044	8.80993333333333336534	-0.00229489609070995004
	1055.570176	5525	16.75964933257741586170	8.81301212121212124411	-0.00338801547399539117
	1056.984576	5524	16.76555854451426478581	8.81609090909090912375	-0.00048436225522423833
	1058.398720	5524	16.77146779709861057310	8.81916969696969700251	0.00256562195226417515
	1059.812864	5525	16.77737709035156043504	8.82224848484848488128	0.00191149551684853854
	1061.227264	5525	16.78328642429421656800	8.82532727272727276005	0.00140385202400884149
	1062.641664	5525	16.78919579894767602317	8.82840606060606063882	0.00104276742312845936
	1064.056064	5525	16.79510521433303086442	8.83148484848484851759	0.00082831764563864839
	1065.470464	5525	16.80101467047136809020	8.83456363636363639635	0.00076057860473341401
	1066.884864	5525	16.80692416738376969432	8.83764242424242427512	0.00083962619559314354
	1068.299264	5525	16.81283370509131262598	8.84072121212121215389	0.00106553629522247244
	1069.713664	5525	16.81874328361506887829	8.84380000000000003266	0.00143838476280809676
	1071.128064	5525	16.82465290297610540325	8.84687878787878791143	0.00195824743938332397
	1072.542464	5525	16.83056256319548419677	8.84995757575757579019	0.00262520014812438637
	1073.956864	5525	16.83647226429426227955	8.85303636363636366896	0.00343931869430012373
	1075.371264	5526	16.84238200629349173527	8.85611515151515154773	0.00055016124785988530
	1076.785920	5526	16.84829178921421966204	8.85919393939393942650	-0.00219167880408977105
	1078.200576	5525	16.85420161307748823654	8.86227272727272730526	-0.00093560809214281976
	1079.614976	5525	16.86011147790433471055	8.86535151515151518403	0.00046793150025217834
	1081.029376	5525	16.86602138371579143530	8.86843030303030306280	0.00201901568953713428
	1082.443776	5525	16.87193133053288584752	8.87150909090909094244	0.00371772017450374425
	1083.858176	5526	16.87784131837664047641	8.87458787878787882120	0.00171360301868571293
	1085.272832	5526	16.88375134726807299222	8.87766666666666669997	-0.00014274249675082682
	1086.687488	5526	16.88966141722819616286	8.88074545454545457874	-0.00185124072581387136
	1088.102144	5526	16.89557152827801795106	8.88382424242424245751	-0.00341181603986531852
	1089.516800	5525	16.90148168043854140161	8.88690303030303033627	-0.00097387521035982176
	1090.931200	5525	16.90739187373076479054	8.88998181818181821504	0.00161213973892450679
	1092.345600	5526	16.91330210817568149677	8.89306060606060609381	0.00049578676657611257
	1093.760256	5526	16.91921238379428014259	8.89613939393939397258	-0.00047234095078159186
	1095.174912	5526	16.92512270060754451216	8.89921818181818185135	-0.00129216787153718939
	1096.589568	5526	16.93103305863645359312	8.90229696969696973098	-0.00196361847133252968
	1098.004224	5526	16.93694345790198159570	8.90537575757575760975	-0.00248661724300682090
	1099.418880	5526	16.94285389842509797695	8.90845454545454548852	-0.00286108869652394916
	1100.833536	5526	16.94876438022676737837	8.91153333333333336728	-0.00308695735916256633
	1102.248192	5526	16.95467490332794975073	8.91461212121212124605	-0.00316414777510796023
	1103.662848	5526	16.96058546774960023272	8.91769090909090912482	-0.00309258450585459362
	1105.077504	5526	16.96649607351266932261	8.92076969696969700359	-0.00287219212961906823
	1106.492160	5526	16.97240672063810269267	8.92384848484848488236	-0.00250289524197188726
	1107.906816	5526	16.97831740914684140950	8.92692727272727276112	-0.00198461845507710404
	1109.321472	5526	16.98422813905982175359	8.93000606060606063989	-0.00131728639831849374
	1110.736128	5526	16.99013891039797535983	8.93308484848484851866	-0.00050082371782992456
	1112.150784	5526	16.99604972318222918456	8.93616363636363639743	0.00046484492345432486
	1113.565440	5526	17.00196057743350551081	8.93924242424242427620	0.00157979484574365727
	1114.980096	5526	17.00787147317272194821	8.94232121212121215496	0.00284410135243588337
	1116.394752	5527	17.01378241042079147299	8.94540000000000003373	0.00040732211267157893
	1117.809664	5527	17.01969338919862243659	8.94847878787878791250	-0.00187994998590967519
	1119.224576	5526	17.02560440952711854831	8.95155757575757579127	-0.00016712207239043712
	1120.639232	5526	17.03151547142717888231	8.95463636363636367090	0.00169536347232645006
	1122.053888	5526	17.03742657491969796600	8.95771515151515154967	0.00370758186854245757
	1123.468544	5527	17.04333772002556565521	8.96079393939393942844	0.00201909070217323290
	1124.883456	5527	17.04924890676566729721	8.96387272727272730721	0.00048048277803596753
	1126.298368	5527	17.05516013516088360755	8.96695151515151518597	-0.00090816673330379113
	1127.713280	5527	17.06107140523209075161	8.97003030303030306474	-0.00214678267763364062
	1129.128192	5527	17.06698271700016034808	8.97310909090909094351	-0.00323528991713904991
	1130.543104	5526	17.07289407048595948450	8.97618787878787882228	-0.00032309571272849305
	1131.957760	5526	17.07880546571035069656	8.97926666666666670105	0.00273935742314881189
	1133.372416	5527	17.08471690269419198879	8.98234545454545457981	0.00210162696175200094
	1134.787328	5527	17.09062838145833687978	8.98542424242424245858	0.00161430559330325313
	1136.202240	5527	17.09653990202363433963	8.98850303030303033822	0.00127746837410855254
	1137.617152	5527	17.10245146441092890452	8.99158181818181821698	0.00109119034449532318
	1139.032064	5527	17.10836306864106059165	8.99466060606060609575	0.00105554652851611560
	1140.446976	5527	17.11427471473486495480	8.99773939393939397452	0.00117061193417223964
	1141.861888	5527	17.12018640271317306174	9.00081818181818185329	0.00143646155330753889
	1143.276800	5527	17.12609813259681156884	9.00389696969696973206	0.00185317036188234080
	1144.691712	5527	17.13200990440660266556	9.00697575757575761082	0.00242081331978336881
	1146.106624	5527	17.13792171816336410914	9.01005454545454548959	0.00313946537092437715
	1147.521536	5528	17.14383357388790924195	9.01313333333333336836	0.00015868382578932629
	1148.936704	5528	17.14974547160104698107	9.01621212121212124713	-0.00267093878596791997
	1150.351872	5527	17.15565741132358183914	9.01929090909090912589	-0.00149880995053228742
	1151.766784	5527	17.16156939307631397983	9.02236969696969700466	-0.00017537240487468536
	1153.181696	5527	17.16748141688003913632	9.02544848484848488343	0.00129944871563523937
	1154.596608	5527	17.17339348275554866685	9.02852727272727276220	0.00292572825988968506
	1156.011520	5528	17.17930559072362961190	9.03160606060606064097	0.00085302344367532377
	1157.426688	5528	17.18521774080506459709	9.03468484848484851973	-0.00106807329798977014
	1158.841856	5528	17.19112993302063196500	9.03776363636363639850	-0.00283748716308682297
	1160.257024	5527	17.19704216739110570408	9.04084242424242427814	-0.00060462574767153111
	1161.671936	5527	17.20295444393725544166	9.04392121212121215690	0.00178006810133056328
	1163.086848	5528	17.20886676267984653765	9.04700000000000003567	0.00046615152165830213
	1164.502016	5528	17.21477912363964004119	9.05007878787878791444	-0.00069578312934907625
	1165.917184	5528	17.22069152683739269583	9.05315757575757579321	-0.00170566112740754244
	1167.332352	5528	17.22660397229385695859	9.05623636363636367198	-0.00256340776368049931
	1168.747520	5528	17.23251646002978100351	9.05931515151515155074	-0.00326894834473405544
	1170.162688	5528	17.23842899006590878748	9.06239393939393942951	-0.00382220819233016484
	1171.577856	5527	17.24434156242297995487	9.06547272727272730828	-0.00037259502618225358
	1172.992768	5527	17.25025417712172993642	9.06855151515151518705	0.00322944818370226081
	1174.407680	5528	17.25616683418288991106	9.07163030303030306668	0.00313347845199152656
	1175.822848	5528	17.26207953362718684580	9.07470909090909094545	0.00319008801333985475
	1177.238016	5528	17.26799227547534347320	9.07778787878787882422	0.00339935146958116196
	1178.653184	5528	17.27390505974807833819	9.08086666666666670299	0.00376134340747651737
	1180.068352	5529	17.27981788646610576687	9.08394545454545458175	0.00042562078103927629
	1181.483776	5529	17.28573075565013590985	9.08702424242424246052	-0.00275722423563040836
	1182.899200	5528	17.29164366732087474571	9.09010303030303033929	-0.00193659948343814125
	1184.314368	5528	17.29755662149902406891	9.09318181818181821806	-0.00096294805349406541
	1185.729536	5528	17.30346961820528152963	9.09626060606060609683	0.00016380456574960334
	1187.144704	5528	17.30938265746034061994	9.09933939393939397559	0.00144373287085166402
	1188.559872	5528	17.31529573928489066856	9.10241818181818185436	0.00287691134340988464
	1189.975040	5529	17.32120886369961691546	9.10549696969696973313	0.00061289683271599402
	1191.390464	5529	17.32712203072520046332	9.10857575757575761190	-0.00149771859170052932
	1192.805888	5529	17.33303524038231827054	9.11165454545454549067	-0.00345486049277837974
	1194.221312	5528	17.33894849269164325709	9.11473333333333336943	-0.00140793683044610286
	1195.636480	5528	17.34486178767384419695	9.11781212121212124820	0.00079260918532535114
	1197.051648	5528	17.35077512534958577538	9.12089090909090912697	0.00314685194738509299
	1198.466816	5529	17.35668850573952864264	9.12396969696969700660	0.00180434821652778111
	1199.882240	5529	17.36260192886432935332	9.12704848484848488537	0.00061568997389764000
	1201.297664	5529	17.36851539474464042184	9.13012727272727276414	-0.00041904843143792143
	1202.713088	5529	17.37442890340111029991	9.13320606060606064291	-0.00129979266506503030
	1204.128512	5529	17.38034245485438341293	9.13628484848484852168	-0.00202646840704444350
	1205.543936	5529	17.38625604912510017215	9.13936363636363640044	-0.00259900135189477533
	1206.959360	5529	17.39216968623389692090	9.14244242424242427921	-0.00301731720878258523
	1208.374784	5529	17.39808336620140605776	9.14552121212121215798	-0.00328134170107511238
	1209.790208	5529	17.40399708904825591335	9.14860000000000003675	-0.00339100056678195030
	1211.205632	5529	17.40991085479507087877	9.15167878787878791551	-0.00334621955808541811
	1212.621056	5529	17.41582466346247134309	9.15475757575757579428	-0.00314692444159773822
	1214.036480	5529	17.42173851507107371593	9.15783636363636367392	-0.00279304099824362906
	1215.451904	5529	17.42765240964149044134	9.16091515151515155269	-0.00228449502321557862
	1216.867328	5529	17.43356634719433003074	9.16399393939393943145	-0.00162121232587880046
	1218.282752	5529	17.43948032775019703344	9.16707272727272731022	-0.00080311872985509604
	1219.698176	5529	17.44539435132969203840	9.17015151515151518899	0.00016985992697714533
	1221.113600	5529	17.45130841795341175224	9.17323030303030306776	0.00129779779276248738
	1222.529024	5529	17.45722252764194893856	9.17630909090909094653	0.00258076900145040496
	1223.944448	5530	17.46313668041589244398	9.17938787878787882529	0.00016833005531609630
	1225.360128	5530	17.46905087629582723277	9.18246666666666670406	-0.00208892732219382396
	1226.775808	5529	17.47496511530233434875	9.18554545454545458283	-0.00034041142176074018
	1228.191232	5529	17.48087939745599099679	9.18862424242424246160	0.00156343421698735911
	1229.606656	5529	17.48679372277737045435	9.19170303030303034036	0.00362268365784635477
	1231.022080	5530	17.49270809128704219117	9.19478181818181821913	0.00198689333335157162
	1232.437760	5530	17.49862250300557177038	9.19786060606060609790	0.00050665489708116206
	1233.853440	5530	17.50453695795352092660	9.20093939393939397667	-0.00081795762870877656
	1235.269120	5530	17.51045145615144756762	9.20401818181818185544	-0.00198687023555469678
	1236.684800	5530	17.51636599761990575191	9.20709696969696973420	-0.00300000892884150930
	1238.100480	5529	17.52228058237944573368	9.21017575757575761384	-0.00000678211008858073
	1239.515904	5529	17.52819521045061394206	9.21325454545454549261	0.00314236657027166309
	1240.931328	5530	17.53410988185395301582	9.21633333333333337137	0.00259699344819315261
	1242.347008	5530	17.54002459661000178082	9.21941212121212125014	0.00220769008099132258
	1243.762688	5530	17.54593935473929528987	9.22249090909090912891	0.00197453039487200375
	1245.178368	5530	17.55185415626236483146	9.22556969696969700768	0.00189758830246651894
	1246.594048	5530	17.55776900119973789501	9.22864848484848488645	0.00197693770274782066
	1248.009728	5530	17.56368388957193824376	9.23172727272727276521	0.00221265248124853311
	1249.425408	5530	17.56959882139948586274	9.23480606060606064398	0.00260480650992677247
	1250.841088	5530	17.57551379670289702292	9.23788484848484852275	0.00315347364735064398
	1252.256768	5531	17.58142881550268421705	9.24096363636363640238	0.00000821012093392237
	1253.672704	5531	17.58734387781935625331	9.24404242424242428115	-0.00298039262005053047
	1255.088640	5530	17.59325898367341823453	9.24712121212121215992	-0.00196174313967513708
	1256.504320	5530	17.59917413308537149745	9.25020000000000003869	-0.00078628525067379236
	1257.920000	5530	17.60508932607571375151	9.25327878787878791746	0.00054605483868337046
	1259.335680	5530	17.61100456266493894698	9.25635757575757579622	0.00203535090664116324
	1260.751360	5530	17.61691984287353741206	9.25943636363636367499	0.00368167671836188194
	1262.167040	5531	17.62283516672199576089	9.26251515151515155376	0.00163458840809948800
	1263.582976	5531	17.62875053423079697162	9.26559393939393943253	-0.00025532266785965455
	1264.998912	5531	17.63466594542042034134	9.26867272727272731130	-0.00198798278404247228
	1266.414848	5531	17.64058140031134154675	9.27175151515151519006	-0.00356331822802486276
	1267.830784	5530	17.64649689892403260257	9.27483030303030306883	-0.00113073768297487010
	1269.246464	5530	17.65241244127896187883	9.27790909090909094760	0.00145931491966375575
	1270.662144	5531	17.65832802739659419464	9.28098787878787882637	0.00035639563568342554
	1272.078080	5531	17.66424365729739066368	9.28406666666666670513	-0.00058890425734263427
	1273.494016	5531	17.67015933100180887123	9.28714545454545458390	-0.00137651111211217836
	1274.909952	5531	17.67607504853030273885	9.29022424242424246267	-0.00200635129450611209
	1276.325888	5531	17.68199080990332265791	9.29330303030303034144	-0.00247835118311327188
	1277.741824	5531	17.68790661514131541329	9.29638181818181822107	-0.00279243716950996618
	1279.157760	5531	17.69382246426472421116	9.29946060606060609984	-0.00294853565815934071
	1280.573696	5531	17.69973835729398870323	9.30253939393939397861	-0.00294657306629956210
